product_id,title,vendor,product_type,category,subcategory,total_quantity,total_revenue,total_list_revenue,order_count,revenue_share
gid://shopify/Product/8623192342742,Best Whey Proscience,Proscience,Proteína Limpia,Proteínas,Proteína de Suero (Whey Protein),344,42337950.0,55129500.0,257,0.0018819151392609839
gid://shopify/Product/8623210266838,BiPro Lite Megaplex,Megaplex,Proteína Intermedia,Salud y Bienestar,Otros Suplementos de Bienestar,347,40714582.0,52542810.0,278,0.0018097566900259164
gid://shopify/Product/8803296870614,Isopure Zero Low Carb Naturally Sweetened Isopure Company,Isopure Company,Proteína Limpia,Salud y Bienestar,Otros Suplementos de Bienestar,422,38703473.380000025,38703473.380000025,273,0.0017203632319421826
gid://shopify/Product/8623191621846,Best Vegan Proscience,Proscience,Proteína Limpia,Proteínas,Proteína Vegana (Vegan Protein),393,38528000.0,50000000.0,281,0.0017125634681284094
gid://shopify/Product/8623212724438,Protein Pancake Megaplex,Megaplex,Snacks,Proteínas,Barras y Snacks de Proteína,886,38235412.24999994,45318124.24999994,686,0.0016995579892073133
gid://shopify/Product/8721455022294,Smart Bar Smart Nutrition,Smart Nutrition,Snacks,Proteínas,Barras y Snacks de Proteína,6034,34752790.500000015,50154393.49999995,1830,0.0015447560066917583
gid://shopify/Product/8938023354582,Mega Mass Gainer TNT,TNT,Proteína Hipercalórica,Proteínas,Proteínas Hipercalóricas (Mass Gainers),297,34359100.0,41426000.0,206,0.0015272565266240352
gid://shopify/Product/8623213052118,Caja misteriosa,Megaplex,Snacks,Proteínas,Barras y Snacks de Proteína,6359,31351307.950000018,57379820.95000001,2551,0.0013935606487026008
gid://shopify/Product/8723613614294,Mystery Gift,Zona FIT,Otro,Salud y Bienestar,Otros Suplementos de Bienestar,1313,30430000.0,30430000.0,1306,0.0013526086569546174
gid://shopify/Product/8623216459990,Opti Men Optimum Nutrition,Optimum Nutrition,Salud,Salud y Bienestar,Otros Suplementos de Bienestar,179,29818000.0,29818000.0,158,0.0013254053543566473
gid://shopify/Product/8623192047830,Pase Fitmafia,Proscience,Pre Entreno,Salud y Bienestar,Otros Suplementos de Bienestar,382,28677113.91,36057143.91000001,298,0.0012746931492323259
gid://shopify/Product/8723323322582,Gimnasio fijación en puerta X-Factor Weider,Weider,Accesorios,Salud y Bienestar,Otros Suplementos de Bienestar,115,28175000.0,28175000.0,103,0.0012523742658460842
gid://shopify/Product/8979228426454,Whey Gourmet Series Optimum Nutrition,Optimum Nutrition,Proteína Limpia,Proteínas,Proteína de Suero (Whey Protein),170,26426034.420000028,26746046.420000028,148,0.0011746330241693306
gid://shopify/Product/8623195816150,Collagen & Biotin Complex Healthy America,Healthy America,Salud,Salud y Bienestar,Colágeno,472,26179150.0,33676000.0,367,0.0011636590509928844
gid://shopify/Product/8777273442518,Creatina Monohidratada IMN,IMN,Creatina,Rendimiento y Energía,Creatina,418,24735315.0,32534900.0,210,0.0010994808150344858
gid://shopify/Product/8623195750614,Max For Men Healthy America,Healthy America,Salud,Salud y Bienestar,Otros Suplementos de Bienestar,371,24252300.0,29922000.0,326,0.001078010875158083
gid://shopify/Product/8623213838550,Opti Women Optimum Nutrition,Optimum Nutrition,Salud,Salud y Bienestar,Otros Suplementos de Bienestar,227,23731000.0,23731000.0,180,0.0010548391731248776
gid://shopify/Product/8623192015062,Proton + Gainer Smart Muscle,Smartmuscle,Proteína Hipercalórica,Proteínas,Proteínas Hipercalóricas (Mass Gainers),289,22644823.249999996,28497073.25,200,0.0010065587894563651
gid://shopify/Product/8623191032022,Supreme Creatina GMN,GMN,Creatina,Rendimiento y Energía,Creatina,1141,21132700.0,26159000.0,735,0.0009393451516537904
gid://shopify/Product/8623212953814,BiPro Ripped Megaplex,Megaplex,Proteína Intermedia,Salud y Bienestar,Otros Suplementos de Bienestar,175,20785655.0,27013250.0,144,0.0009239190566372668
gid://shopify/Product/8708392648918,Smart Burner Smart Nutrition,Smart Nutrition,Quemadores y Definición,Control de Peso,Quemadores de Grasa / Termogénicos,297,20592200.0,26267000.0,241,0.0009153200126763349
gid://shopify/Product/8623213347030,Protein Crisp Bar BSN,BSN,Snacks,Proteínas,Barras y Snacks de Proteína,1858,20472935.060000096,20472935.060000096,1027,0.000910018705074789
gid://shopify/Product/8766795546838,Test HD Muscletech,Muscletech,Precursores Hormonales,Rendimiento y Energía,Reguladores Hormonales,204,19785000.0,19785000.0,186,0.0008794401011451563
gid://shopify/Product/8728025333974,Celltech Creactor Muscletech,Muscletech,Creatina,Rendimiento y Energía,Creatina,145,19410400.0,19410400.0,126,0.0008627891907641112
gid://shopify/Product/8623190868182,Be One GMN,GMN,Proteína Limpia,Salud y Bienestar,Otros Suplementos de Bienestar,129,19150500.0,25009310.0,109,0.0008512366771281433
gid://shopify/Product/8759825072342,Legacy Plus Proscience,Proscience,Creatina,Rendimiento y Energía,Creatina,210,18857350.0,24492000.0,179,0.000838206206284034
gid://shopify/Product/8623196799190,Test HD Healthy Sports,Healthy Sports,Precursores Hormonales,Rendimiento y Energía,Reguladores Hormonales,303,18289440.0,23134800.0,266,0.0008129626971689799
gid://shopify/Product/8623196176598,Triple Omega 3-6-9 Healthy America,Healthy America,Salud,Salud y Bienestar,Omega 3,278,17205600.0,22188000.0,223,0.0007647861816660652
gid://shopify/Product/8623196242134,Fish Omega 3 1.360 mg Healthy America,Healthy America,Salud,Salud y Bienestar,Omega 3,322,16934250.0,21574000.0,242,0.0007527247173524065
gid://shopify/Product/8623199944918,ISO Sensation 93 Ultimate Nutrition,Ultimate Nutrition,Proteína Limpia,Salud y Bienestar,Otros Suplementos de Bienestar,49,15973000.0,15973000.0,42,0.0007099973078388466
gid://shopify/Product/8623213412566,Gold Standard 100% Plant Optimum Nutrition,Optimum Nutrition,Proteína Limpia,Proteínas,Proteína Vegana (Vegan Protein),169,14442950.0,14442950.0,129,0.0006419868288518794
gid://shopify/Product/8623212757206,Gluta Stack Megaplex,Megaplex,Aminoácidos,Salud y Bienestar,Otros Suplementos de Bienestar,282,14340043.5,18327180.0,238,0.0006374126513048238
gid://shopify/Product/8623208857814,The One Proscience,Proscience,Salud,Salud y Bienestar,Otros Suplementos de Bienestar,201,13927500.0,18090000.0,159,0.0006190751583876251
gid://shopify/Product/8708564680918,Citrato de Magnesio Spartan Lab,Spartan Lab,Salud,Salud y Bienestar,Otros Suplementos de Bienestar,356,13772500.0,17800000.0,276,0.0006121854330564399
gid://shopify/Product/8748185616598,Gold Standard Protein Shake Optimum Nutrition,Optimum Nutrition,Proteína Limpia,Salud y Bienestar,Otros Suplementos de Bienestar,1628,13393039.559999999,13393039.559999999,524,0.0005953184768909516
gid://shopify/Product/8623199977686,Xtend Pro Isolate Cellucor,Cellucor,Proteína Limpia,Proteínas,Proteína Aislada/Hidrolizada (Isolate/Hydrolyzed),49,13362758.609999992,13362758.609999992,47,0.0005939724934827748
gid://shopify/Product/8682309124310,Nitrox Smart Nutrition,Smart Nutrition,Pre Entreno,Salud y Bienestar,Otros Suplementos de Bienestar,353,12868957.239999996,14151457.23999999,338,0.0005720231011765624
gid://shopify/Product/8623200108758,MYTH Legendary Pre-Workout Megaplex,Megaplex,Pre Entreno,Rendimiento y Energía,Pre-Entrenos (Pre-Workouts),2048,12578400.839999981,15743531.839999989,493,0.0005591079154396715
gid://shopify/Product/8734712856790,Vitamin C 1.000 Plus Bioflavonoides Healthy America,Healthy America,Salud,Salud y Bienestar,Vitaminas y Minerales,262,12422600.0,16086000.0,226,0.0005521825928979438
gid://shopify/Product/8623199420630,L-Glutamine Healthy Sports,Healthy Sports,Aminoácidos,Aminoácidos,Glutamina,153,11851500.0,15234000.0,139,0.0005267972887905898
gid://shopify/Product/9077115584726,Creatine+ Optimum Nutrition,Optimum Nutrition,Creatina,Rendimiento y Energía,Creatina,91,11634000.0,11634000.0,79,0.0005171294484065073
gid://shopify/Product/8623191851222,Alpha BCAA Smartmuscle,Smartmuscle,Aminoácidos,Aminoácidos,BCAA,121,11226000.0,14520000.0,105,0.000498993913341194
gid://shopify/Product/8792480645334,Carnicut XL Healthy Sports,Healthy Sports,Quemadores y Definición,Control de Peso,Quemadores de Grasa / Termogénicos,3502,10220351.0,10576601.0,313,0.0004542929753438968
gid://shopify/Product/8623199355094,L-Carnitine Plus Spartan Lab,Spartan Lab,Quemadores y Definición,Aminoácidos,L-Carnitina,206,10144147.52,10888397.519999994,193,0.0004509057427859583
gid://shopify/Product/8623212527830,ISO Clean Megaplex,Megaplex,Proteína Limpia,Salud y Bienestar,Otros Suplementos de Bienestar,66,10122998.5,13349340.0,54,0.00044996567221290197
gid://shopify/Product/8623191294166,Mega Power for Women Healthy America,Healthy America,Salud,Salud y Bienestar,Otros Suplementos de Bienestar,159,9730000.0,12120000.0,134,0.00043249695143504527
gid://shopify/Product/8732663939286,CRE4 Smart Nutrition,Smart Nutrition,Creatina,Rendimiento y Energía,Creatina,171,9669600.0,12087000.0,128,0.00042981218104792536
gid://shopify/Product/8611819716822,Nitrotech Ripped Muscletech,Muscletech,Proteína Limpia,Salud y Bienestar,Otros Suplementos de Bienestar,36,9576000.0,9576000.0,36,0.0004256516759447064
gid://shopify/Product/8623212331222,Nitro Shock Megaplex,Megaplex,Pre Entreno,Salud y Bienestar,Otros Suplementos de Bienestar,120,8800823.5,11398800.0,98,0.000391195203891871
gid://shopify/Product/8623192244438,La Wey Fitmafia,Proscience,Proteína Limpia,Salud y Bienestar,Otros Suplementos de Bienestar,179,8488037.5,11052900.0,96,0.00037729191597290265
gid://shopify/Product/8670321082582,Smart Stack Smart Nutrition,Smart Nutrition,Aminoácidos,Salud y Bienestar,Otros Suplementos de Bienestar,138,8449050.0,10902000.0,108,0.00037555892780290537
gid://shopify/Product/8777107112150,C4 Sport Cellucor,Cellucor,Pre Entreno,Rendimiento y Energía,Pre-Entrenos (Pre-Workouts),95,8436000.0,8436000.0,90,0.0003749788573798604
gid://shopify/Product/8623195652310,Vitamin D3 2.000 IU Healthy America,Healthy America,Salud,Salud y Bienestar,Vitaminas y Minerales,251,8362050.0,10610000.0,210,0.00037169179164927234
gid://shopify/Product/8739297657046,L Carnitine Liquid Healthy Sports,Healthy Sports,Quemadores y Definición,Aminoácidos,L-Carnitina,114,8347200.0,10716000.0,101,0.00037103171151270397
gid://shopify/Product/8670405361878,BCAA’s Healthy Sports,Healthy Sports,Aminoácidos,Aminoácidos,BCAA,89,8305450.0,10943000.0,74,0.0003691759306573686
gid://shopify/Product/8623191916758,Reaction Smartmuscle,Smartmuscle,Quemadores y Definición,Salud y Bienestar,Otros Suplementos de Bienestar,80,8040500.0,10400000.0,76,0.00035739894532512654
gid://shopify/Product/8722597740758,Bipro Classic Display Megaplex,Megaplex,Proteína Limpia,Control de Peso,CLA,1969,7817500.0,9747000.0,78,0.00034748663081638913
gid://shopify/Product/8623199682774,Barbarus Healthy Sports,Healthy Sports,Proteína Hipercalórica,Proteínas,Proteínas Hipercalóricas (Mass Gainers),45,7643200.0,10066000.0,37,0.00033973902355686927
gid://shopify/Product/9078044983510,Amino Energy Hydration Optimum Nutrition,Optimum Nutrition,Aminoácidos,Aminoácidos,EAA / Mezclas,57,7353000.0,7353000.0,47,0.0003268396797432567
gid://shopify/Product/9018438910166,Super Mass Gainer Dymatize Nutrition,Dymatize Nutrition,Proteína Hipercalórica,Proteínas,Proteínas Hipercalóricas (Mass Gainers),35,7148750.0,7148750.0,35,0.00031776079975038847
gid://shopify/Product/9045687042262,EAA's Army Proscience,Proscience,Aminoácidos,Aminoácidos,EAA / Mezclas,75,6900000.0,8625000.0,59,0.00030670390183985737
gid://shopify/Product/8850712199382,Batidor Universal,Zona FIT,Otro,Salud y Bienestar,Otros Suplementos de Bienestar,588,6726778.80999994,6726778.80999994,582,0.0002990042475131383
gid://shopify/Product/8623207317718,Shield Proscience,Proscience,Salud,Salud y Bienestar,Otros Suplementos de Bienestar,80,6170000.0,8000000.0,66,0.00027425551802201737
gid://shopify/Product/8721658839254,Amino Powder GMN,GMN,Aminoácidos,Aminoácidos,EAA / Mezclas,138,5945670.0,7576200.0,83,0.0002642840852249543
gid://shopify/Product/8623191720150,Iso Best Proscience,Proscience,Proteína Limpia,Salud y Bienestar,Otros Suplementos de Bienestar,32,5820000.0,7680000.0,25,0.00025869807372579275
gid://shopify/Product/8623195947222,Melatonina Healthy America,Healthy America,Salud,Salud y Bienestar,Otros Suplementos de Bienestar,150,5796500.0,7371000.0,128,0.00025765350246590335
gid://shopify/Product/8623196569814,Protein Cake Megaplex,Megaplex,Snacks,Proteínas,Barras y Snacks de Proteína,99,5736735.0,7424010.0,70,0.00025499695772772087
gid://shopify/Product/8706923725014,Vegan Protein Healthy Sports,Healthy Sports,Proteína Limpia,Proteínas,Proteína Vegana (Vegan Protein),34,5687000.0,7480000.0,31,0.00025278624489322735
gid://shopify/Product/9113779765462,Creatina Power Spartan Lab,Spartan Lab,Creatina,Rendimiento y Energía,Creatina,108,5657434.929999999,5657434.929999999,72,0.0002514720822371159
gid://shopify/Product/8623191425238,Collagen Peptides Plus Vitamin C Healthy America,Healthy America,Salud,Salud y Bienestar,Vitaminas y Minerales,92,5385300.0,6996000.0,70,0.00023937572790988173
gid://shopify/Product/8874651386070,Coyote Fitmafia,Proscience,Pre Entreno,Salud y Bienestar,Otros Suplementos de Bienestar,173,4894200.0,6314000.0,82,0.00021754641107023622
gid://shopify/Product/8623192277206,Viga Fitmafia,Proscience,Proteína Hipercalórica,Proteínas,Proteínas Hipercalóricas (Mass Gainers),80,4649000.0,6059500.0,45,0.0002066473100947097
gid://shopify/Product/8799493390550,Capell Healthy America,Healthy America,Salud,Salud y Bienestar,Otros Suplementos de Bienestar,77,4366100.0,5656000.0,61,0.00019407245011927553
gid://shopify/Product/8704813203670,Nitro Mass GMN,GMN,Proteína Hipercalórica,Proteínas,Proteínas Hipercalóricas (Mass Gainers),29,4230097.3,5502695.0,25,0.00018802715174960082
gid://shopify/Product/8623199551702,Nuclear Healthy Sports,Healthy Sports,Pre Entreno,Salud y Bienestar,Otros Suplementos de Bienestar,38,4173500.0,5380000.0,33,0.00018551141077226735
gid://shopify/Product/8762118668502,Synedrex Metabolic,Metabolic,Quemadores y Definición,Salud y Bienestar,Otros Suplementos de Bienestar,35,4170000.0,4170000.0,33,0.0001853558363293051
gid://shopify/Product/8623191490774,Biotin Healthy America,Healthy America,Salud,Salud y Bienestar,Otros Suplementos de Bienestar,109,4154000.0,5140000.0,92,0.0001846446388757634
gid://shopify/Product/8989215457494,ISO Cool Ultimate Nutrition,Ultimate Nutrition,Proteína Limpia,Salud y Bienestar,Otros Suplementos de Bienestar,12,4000000.0,4000000.0,8,0.00017779936338542456
gid://shopify/Product/8751594111190,Creatine Chews Muscletech,Muscletech,Creatina,Rendimiento y Energía,Creatina,26,3828500.0,3828500.0,20,0.0001701762156802745
gid://shopify/Product/8748667699414,Humificador H2O,Zona FIT,Otro,Salud y Bienestar,Otros Suplementos de Bienestar,218,3728184.7299999963,3728184.7299999963,210,0.00016571721789431507
gid://shopify/Product/8938700144854,Instinct Creatina Monohidrato TNT,TNT,Creatina,Rendimiento y Energía,Creatina,80,3709400.0,4353000.0,58,0.00016488223963547348
gid://shopify/Product/8799558598870,Creatina Monohidrato GMN,GMN,Creatina,Rendimiento y Energía,Creatina,78,3701838.79,4533838.789999999,55,0.00016454614505436759
gid://shopify/Product/8792494309590,Isopure Infusions Isopure Company,Isopure Company,Proteína Limpia,Salud y Bienestar,Otros Suplementos de Bienestar,35,3700000.0,3700000.0,30,0.0001644644111315177
gid://shopify/Product/8729395003606,Sachet Intenze,Proscience,Otro,Salud y Bienestar,Otros Suplementos de Bienestar,587,3651900.0,3651900.0,46,0.000162326373786808
gid://shopify/Product/8623196012758,Ginkgo Biloba Healthy America,Healthy America,Salud,Salud y Bienestar,Otros Suplementos de Bienestar,90,3622550.0,4724000.0,75,0.00016102177095796743
gid://shopify/Product/8670375936214,Smart A-tack Smart Nutrition,Smart Nutrition,Aminoácidos,Salud y Bienestar,Otros Suplementos de Bienestar,53,3571050.0,4541000.0,44,0.00015873260415438009
gid://shopify/Product/8680419688662,Pump Nox Smart Nutrition,Smart Nutrition,Pre Entreno,Rendimiento y Energía,Pre-Entrenos (Pre-Workouts),42,3454250.0,4520000.0,34,0.0001535408627435257
gid://shopify/Product/8785027793110,Shaker universal,Zona FIT,Otro,Accesorios,Shakers y Botellas,401,3436436.239999978,3436436.239999978,366,0.00015274904394664953
gid://shopify/Product/8623198994646,Lipo 6 Black Keto Nutrex,Nutrex,Quemadores y Definición,Control de Peso,Quemadores de Grasa / Termogénicos,61,3309016.62,3309016.62,45,0.00014708526211694735
gid://shopify/Product/8879112519894,IMN Bull,IMN,Creatina,Rendimiento y Energía,Creatina,39,3204600.0,4251000.0,27,0.00014244395997623288
gid://shopify/Product/8623212298454,Nutra Vegan Protein Megaplex,Megaplex,Proteína Limpia,Proteínas,Proteína Vegana (Vegan Protein),61,3126019.0,3964390.0,39,0.00013895104703268537
gid://shopify/Product/8777253028054,Ultimate IMN,IMN,Pre Entreno,Salud y Bienestar,Otros Suplementos de Bienestar,34,3043700.0,4058000.0,19,0.0001352919805840542
gid://shopify/Product/8937315926230,Radical Power Drink Megaplex,Megaplex,Pre Entreno,Salud y Bienestar,Otros Suplementos de Bienestar,467,2937250.0,3695000.0,74,0.00013056029502595958
gid://shopify/Product/8680186872022,Energy UP GMN,GMN,Pre Entreno,Salud y Bienestar,Otros Suplementos de Bienestar,89,2887463.25,3652845.0,47,0.00012834728191220225
gid://shopify/Product/8707030614230,Slendar Healthy Sports,Healthy Sports,Proteína Limpia,Salud y Bienestar,Otros Suplementos de Bienestar,18,2869500.0,3840000.0,12,0.00012754881830861895
gid://shopify/Product/8777282289878,Creatina HCL IMN,IMN,Creatina,Rendimiento y Energía,Creatina,29,2320650.0,2971000.0,29,0.00010315252316009637
gid://shopify/Product/8727809360086,Tarifa contra entrega,Zona FIT,Otro,Salud y Bienestar,Otros Suplementos de Bienestar,222,2235000.0,2235000.0,221,9.934539429160598e-05
gid://shopify/Product/9119679480022,Sachet Gold Standard 100% Whey Optimum Nutrition,Optimum Nutrition,Proteína Limpia,Proteínas,Proteína de Suero (Whey Protein),322,2119624.350000001,2119624.350000001,66,9.421696501156113e-05
gid://shopify/Product/8623195848918,Collagener Pro-Collagen Nutrition Healthy America,Healthy America,Salud,Salud y Bienestar,Colágeno,59,2018630.0,2605800.0,33,8.972778222767989e-05
gid://shopify/Product/8729404244182,Sachet Best Protein,Proscience,Snacks,Proteínas,Barras y Snacks de Proteína,306,2016100.0,2455000.0,103,8.961532413033862e-05
gid://shopify/Product/8709046993110,Chromium Picolinate Healthy America,Healthy America,Salud,Salud y Bienestar,Otros Suplementos de Bienestar,53,1986950.0,2504000.0,45,8.831961126966734e-05
gid://shopify/Product/8706932244694,Beephy Healthy Sports,Healthy Sports,Proteína Limpia,Salud y Bienestar,Otros Suplementos de Bienestar,11,1944000.0,2640000.0,11,8.641049060531634e-05
gid://shopify/Product/8777261416662,BCAA 2:1:1 IMN,IMN,Aminoácidos,Aminoácidos,BCAA,23,1907940.0,2508600.0,22,8.480762934439674e-05
gid://shopify/Product/8623191556310,B4 bpi Sports,BPI Sports,Quemadores y Definición,Salud y Bienestar,Otros Suplementos de Bienestar,56,1904065.5800000003,1904065.5800000003,51,8.463541199202481e-05
gid://shopify/Product/8611681304790,Muscle Juice Ultimate Nutrition,Ultimate Nutrition,Proteína Hipercalórica,Proteínas,Proteínas Hipercalóricas (Mass Gainers),9,1755000.0,1755000.0,7,7.800947068535502e-05
gid://shopify/LineItem/14751478612182,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,216,1728000.0,2160000.0,1,7.680932498250341e-05
gid://shopify/Product/8623197028566,MyoFusion Gaspari,Gaspari,Proteína Intermedia,Salud y Bienestar,Otros Suplementos de Bienestar,8,1680000.0,1680000.0,8,7.467573262187831e-05
gid://shopify/Product/8623196504278,Hydroxycut Hardcore Elite Muscletech,Muscletech,Quemadores y Definición,Proteínas,Proteína Aislada/Hidrolizada (Isolate/Hydrolyzed),18,1602000.0,1602000.0,11,7.120864503586253e-05
gid://shopify/Product/8698269532374,Megaplex Lite Nutramerican,Megaplex,Proteína Intermedia,Salud y Bienestar,Otros Suplementos de Bienestar,14,1557893.0,2034860.0,10,6.92480959056523e-05
gid://shopify/LineItem/14188175458518,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,252,1499400.0,2142000.0,1,6.66480913650264e-05
gid://shopify/Product/8777243197654,Isolate IMN,IMN,Proteína Limpia,Proteínas,Proteína Aislada/Hidrolizada (Isolate/Hydrolyzed),8,1339250.0,1835000.0,7,5.952944935348246e-05
gid://shopify/Product/8734706827478,Vitamina E 1000 IU con Selenium Healthy America,Healthy America,Salud,Salud y Bienestar,Vitaminas y Minerales,16,1290600.0,1728000.0,13,5.7366964596307234e-05
gid://shopify/Product/8938719445206,Creatine Complex TNT,TNT,Creatina,Rendimiento y Energía,Creatina,17,1287000.0,1530000.0,14,5.720694516926035e-05
gid://shopify/Product/8623195881686,Collagener Plus Vitamin C Healthy America,Healthy America,Salud,Salud y Bienestar,Vitaminas y Minerales,17,1254000.0,1615000.0,15,5.57401004213306e-05
gid://shopify/Product/8623195619542,Milk Thistle Healthy America,Healthy America,Salud,Salud y Bienestar,Otros Suplementos de Bienestar,27,1206800.0,1504000.0,20,5.364206793338259e-05
gid://shopify/Product/8623191261398,Spirulina Healthy America,Healthy America,Salud,Salud y Bienestar,Otros Suplementos de Bienestar,27,1152500.0,1527000.0,23,5.1228441575425454e-05
gid://shopify/Product/8623212462294,Mega Lite Zero Megaplex,Megaplex,Proteína Intermedia,Salud y Bienestar,Otros Suplementos de Bienestar,18,1047860.0,1349820.0,13,4.657721022926275e-05
gid://shopify/Product/8849325686998,Sachet Best Whey,Proscience,Proteína Limpia,Proteínas,Proteína de Suero (Whey Protein),180,1036000.0,1260000.0,54,4.605003511682496e-05
gid://shopify/Product/8623213183190,Botella Proscience,Proscience,Otro,Accesorios,Shakers y Botellas,44,1005488.7299999997,1005488.7299999997,43,4.469381402130475e-05
gid://shopify/Product/8623196274902,Sylbin Healthy America,Healthy America,Salud,Salud y Bienestar,Otros Suplementos de Bienestar,14,1005200.0,1322000.0,11,4.468098001875719e-05
gid://shopify/Product/8623198863574,Creatine Powder Vexus Supplements,Vexus Supplements,Creatina,Rendimiento y Energía,Creatina,18,927925.8300000001,946675.8300000001,18,4.1246155460722926e-05
gid://shopify/Product/9045517992150,Colagg2000 Vexus,Vexus Supplements,Salud,Salud y Bienestar,Otros Suplementos de Bienestar,17,924800.0,1156000.0,17,4.110721281471016e-05
gid://shopify/Product/8857380716758,Sachet Syntha 6 BSN,BSN,Proteína Intermedia,Salud y Bienestar,Otros Suplementos de Bienestar,77,924000.0,924000.0,13,4.1071652942033077e-05
gid://shopify/LineItem/14571614503126,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,144,918000.0,1224000.0,1,4.080495389695494e-05
gid://shopify/Product/9072318611670,Beta Alanine Iron Smart Nutrition,Smart Nutrition,Pre Entreno,Salud y Bienestar,Otros Suplementos de Bienestar,22,915200.0,1144000.0,20,4.068049434258514e-05
gid://shopify/Product/8975807217878,Musclean Metabolic,Metabolic,Proteína Intermedia,Salud y Bienestar,Otros Suplementos de Bienestar,3,906000.0,906000.0,3,4.0271555806798665e-05
gid://shopify/Product/9113003327702,Creatina Crea Vexus,Vexus,Creatina,Rendimiento y Energía,Creatina,12,812000.0,812000.0,7,3.609327076724118e-05
gid://shopify/Product/8799552110806,Coconut Oil Healthy America,Healthy America,Salud,Salud y Bienestar,Otros Suplementos de Bienestar,15,755750.0,989000.0,12,3.3592967219633656e-05
gid://shopify/Product/8623216230614,100% Whey Premium Nutrex,Nutrex,Proteína Limpia,Proteínas,Proteína de Suero (Whey Protein),3,740000.0,740000.0,3,3.289288222630354e-05
gid://shopify/Product/8995095019734,Shaker + Sobres Legend Fitmafia,Proscience,Creatina,Rendimiento y Energía,Creatina,18,714400.0,846000.0,18,3.1754966300636825e-05
gid://shopify/Product/8916154122454,Shaker + Sobres Pase Fitmafia,Proscience,Pre Entreno,Accesorios,Shakers y Botellas,14,687000.0,870000.0,12,3.053704066144667e-05
gid://shopify/Product/8680116682966,Creatine Drive Nutrex,Nutrex,Creatina,Rendimiento y Energía,Creatina,5,670500.0,670500.0,5,2.9803618287481793e-05
gid://shopify/Product/9110031958230,Scoop medidor 5 g,Zona FIT,Accesorios,Salud y Bienestar,Otros Suplementos de Bienestar,350,634193.6799999984,634193.6799999984,282,2.8189808141764846e-05
gid://shopify/Product/8895004573910,Brainy Healthy America,Healthy America,Salud,Salud y Bienestar,Otros Suplementos de Bienestar,8,602700.0,784000.0,6,2.6789919078098844e-05
gid://shopify/LineItem/14422187966678,CRE4 Smart Nutrition,,,Salud y Bienestar,Otros Suplementos de Bienestar,10,577500.0,770000.0,1,2.5669783088770672e-05
gid://shopify/LineItem/13894774980822,Crea Stack Megaplex,,,Salud y Bienestar,Otros Suplementos de Bienestar,5,562462.5,749950.0,1,2.500136860704359e-05
gid://shopify/Product/8623196307670,Embudo Proscience,Proscience,Otro,Salud y Bienestar,Otros Suplementos de Bienestar,58,522663.1100000002,545163.1100000001,57,2.3232292055761544e-05
gid://shopify/Product/8623196111062,EnerC Vitamina C Healthy America,Healthy America,Salud,Salud y Bienestar,Vitaminas y Minerales,34,499100.0,648000.0,24,2.218491556641635e-05
gid://shopify/Product/8722597052630,BCAA Metabolic,Metabolic,Aminoácidos,Aminoácidos,BCAA,7,483000.0,483000.0,7,2.1469273128790015e-05
gid://shopify/Product/8976009560278,Protizyme Metabolic,Metabolic,Proteína Limpia,Salud y Bienestar,Otros Suplementos de Bienestar,2,476000.0,476000.0,2,2.1158124242865524e-05
gid://shopify/Product/8623196602582,Garrafón BSN 2.2 L BSN,BSN,Otro,Salud y Bienestar,Otros Suplementos de Bienestar,9,450000.0,450000.0,9,2.0002428380860264e-05
gid://shopify/LineItem/13896414298326,Crea Stack Megaplex,,,Salud y Bienestar,Otros Suplementos de Bienestar,4,449970.0,599960.0,1,2.0001094885634872e-05
gid://shopify/Product/8722604064982,Cuerdas de tensión con mochila Zona FIT,Zona FIT,,Salud y Bienestar,Otros Suplementos de Bienestar,11,445400.0,445400.0,10,1.9797959112967026e-05
gid://shopify/Product/8722600984790,Citrulline Malate Metabolic,Metabolic,Aminoácidos,Salud y Bienestar,Otros Suplementos de Bienestar,6,414000.0,414000.0,5,1.8402234110391444e-05
gid://shopify/Product/8623197094102,Lipo 6 Black Intense Nutrex,Nutrex,Quemadores y Definición,Control de Peso,Quemadores de Grasa / Termogénicos,3,384900.0,384900.0,3,1.7108743741762478e-05
gid://shopify/LineItem/14626077475030,Bipro Classic Display Megaplex,,,Control de Peso,CLA,90,360000.0,450000.0,1,1.600194270468821e-05
gid://shopify/Product/8762782056662,L-Glutamine Metabolic,Metabolic,Aminoácidos,Aminoácidos,Glutamina,5,345000.0,345000.0,4,1.533519509199287e-05
gid://shopify/Product/8623195259094,Mega Lead Creatine Connect,Connect,Creatina,Rendimiento y Energía,Creatina,3,344770.0,449700.0,3,1.5324971628598208e-05
gid://shopify/LineItem/13899143839958,Crea Stack Megaplex,,,Salud y Bienestar,Otros Suplementos de Bienestar,3,337477.5,449970.0,1,1.5000821164226154e-05
gid://shopify/Product/8623198896342,Creatine Micronized Vexus Supplements,Vexus Supplements,Creatina,Rendimiento y Energía,Creatina,4,326400.0,384000.0,3,1.4508428052250645e-05
gid://shopify/LineItem/14700881477846,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,48,326400.0,408000.0,1,1.4508428052250645e-05
